text,language,label
"Pendant 5 ans, investir 150 M$ par année dans une enveloppe dédiée pour développer les soins et les services à domicile.",fr,0
Present a bill to provide for the implementation of a comprehensive and detailed plan against elder abuse in all public and private institutions and a process of reporting situations of abuse.,en,0
Présenter un projet de loi qui prévoira notamment la mise en œuvre d’un plan complet et détaillé pour contrer la maltraitance dans tous les établissements publics et privés ainsi qu'un processus de signalement des situations de maltraitance.,fr,0
Adopt a legislative amendment so that the name of centers and shelters do not appear in any public document.,en,0
Procéder à une modification législative afin que le nom des centres et des maisons d’hébergement n’apparaissent dans aucun document accessible au public.,fr,0
Renew the commitment to the Hospital of the Sacred Heart to advance its important projects.,en,0
Renouveler l'engagement envers l’Hôpital du Sacré-Cœur pour faire progresser ses importants projets.,fr,0
Review all tax credits for caregivers to try have just one.,en,0
Revoir tous les crédits d’impôt destinés aux proches aidants pour tenter de n’en faire qu’un.,fr,0
"Commits to ensuring that Quebecers can count on 2,000 specialized nurse practitioners who will be able to join teams in medical clinics and also work in health care institutions.",en,0
S’engage à ce que les Québécois puissent compter sur 2 000 infirmières praticiennes spécialisées qui pourront se joindre aux équipes dans les cliniques médicales et aussi travailler dans les établissements de santé.,fr,0
"More support for carers, including by investing additional $ 5 million per year for 5 years for the development or consolidation of services specifically for caregivers.",en,0
"Soutenir davantage les proches aidants, notamment en investissant 5 M$ supplémentaires par année, pendant 5 ans, pour le développement ou la consolidation de services destinés spécifiquement aux proches aidants.",fr,0
A stakeholder forum against bullying will be introduced in the first 100 days of a Liberal government in Quebec.,en,0
Un forum des intervenants contre l'intimidation sera instauré dans les 100 premiers jours d’un gouvernement du Parti libéral du Québec.,fr,0
The PLQ promises economic measures to sustain the momentum of technological and innovative industries in the National Capital.,en,0
Des mesures économiques pour soutenir l’élan des industries technologiques et innovantes dans la Capitale-Nationale.,fr,0
Bring Quebec into the blue economy by investing in our research institutes and the development of marine technologies to promote innovation and the commercialization of new products.,en,0
Inscrire le Québec dans l’économie bleue en investissant dans nos instituts de recherche et le développement des technologies marines afin de favoriser l’innovation et la commercialisation de nouveaux produits.,fr,0
"Aide industry and forestry cooperatives in the renewal of forestry equipment, through loan guarantees.",en,0
"Assister l’industrie et les coopératives forestières dans le renouvellement des équipements forestiers, au moyen de garanties de prêts.",fr,0
Ensure a stable and predictable funding for private forests.,en,0
Assurer un financement stable et prévisible pour la forêt privée.,fr,0
Complete the work on Phase 3 of the Samuel de Champlain promenade.,en,0
Compléter les travaux de la phase 3 de la promenade Samuel-De Champlain.,fr,0
Continue to pay the majority of mining royalties to the Generations Fund.,en,0
Continuer de verser la majorité des redevances minières au Fonds des générations.,fr,0
Start the work on Phase 4 of the Samuel de Champlain promenade.,en,0
Lancer les travaux de la phase 4 de la promenade Samuel-De Champlain.,fr,0
We will work with the federal government to resolve these trade issues steel and aluminum tariffs imposed by the US on Canada to make Ontario open for business again,en,0
Nous travaillerons avec le gouvernement fédéral pour résoudre ces problèmes commerciaux les tarifs sur l'acier et l'aluminium imposés par les États-Unis au Canada afin de rendre l'Ontario à nouveau ouvert aux affaires.,fr,0
Returning Hydro One dividend payments to families,en,0
Rendant les dividendes d’Hydro One aux familles,en,0
We will not introduce new taxes during our mandate,en,0
Nous n'introduirons pas de nouvelles taxes pendant notre mandat.,fr,0
We will not increase existing taxes during our mandate,en,0
Nous n'augmenterons pas les taxes existantes pendant notre mandat.,fr,0
"Cut income taxes by 20% for the second income-tax bracket, saving you up to $786 a year",en,0
"Réduire l’impôt sur le revenu de 20 % pour la deuxième fourchette d’imposition, vous permettant d’économiser jusqu’à 786 $ par année",fr,0
Reward Job Creation: Lower business taxes from 11.5% to 10.5%,en,0
"Récompenser la création d’emplois : Réduire l’imposition des entreprises de 11,5 % à 10,5 %",fr,0
Help Small Business: Reduce the small business tax rate by 8.7%,en,0
"Aider les petites entreprises : Réduire le taux d’imposition des petites entreprises de 8,7 %",fr,0
"Lower the Manufacturing and Processing rate by the same amount 1% so that more employers can invest, grow and create jobs in Ontario",en,0
"Réduire le taux d’imposition pour la fabrication et la transformation du même montant 1% pour qu’un plus grand nombre d’employeurs puissent investir, croître et créer des emplois en Ontario",fr,0
We’re going to put up a big sign on the border that says 'Ontario is open for Business',en,0
Nous allons installer un grand panneau publicitaire à la frontière qui dit L’Ontario est ouvert aux affaires .,fr,0
Bring quality jobs back to Ontario,en,0
Faire revenir des emplois de qualité en Ontario,fr,0
End Corporate Welfare: Cancel the corrupt ‘Jobs and Prosperity’ Fund,en,0
Mettre fin Mettre fin au bien-être social des entreprises des entreprises : Annuler le corrompu Fonds pour l’emploi et la prospérité,fr,0
Return to a balanced budget on a responsible timeframe,en,0
Rétablir l’équilibre budgétaire dans un délai responsable,fr,0
Reduce the minimum price floor for the sale of beer in Ontario to $1.00 plus deposit per bottle.,en,0
We’re going to allow price competition for beer and this will save consumers money,en,0
"Diminuer le prix plancher pour la vente de bière en Ontario à 1,00 $ plus le dépôt par bouteille.",fr,0
Nous allons permettre la concurrence sur les prix de la bière et cela permettra aux consommateurs d’économiser de l’argent.,fr,0
Bring back ‘Buck-a-Beer’ in Ontario,en,0
Ramener la bière à un dollar en Ontario.,en,0
"To allow for more competition, all retailers will be able to sell packaging sizes commonly found at the Beer Store, including cases of 12 or 24 bottles or cans",en,0
